	offset_z	hours	group	Sample_Number_Label	cyd1_mean_intensity	perc_intensity_change
3172	0	0.0	KO	13_4	2279.97415265	0.0
3173	1	0.16666666666666666	KO	13_4	2311.9935	1.404373260669818
3174	2	0.3333333333333333	KO	13_4	2363.08605024	3.6452999913792636
3175	3	0.5	KO	13_4	2389.68152031	4.811781200786316
3176	4	0.6666666666666666	KO	13_4	2382.03339421	4.476333270768753
3177	5	0.8333333333333334	KO	13_4	2408.55048077	5.639376567956099
3178	6	1.0	KO	13_4	2353.50218005	3.22495004228616
3179	7	1.1666666666666667	KO	13_4	2374.23530883	4.134308104784468
3180	8	1.3333333333333333	KO	13_4	2383.74975272	4.5516130061992985
3181	9	1.5	KO	13_4	2411.72954839	5.778810939012687
3182	10	1.6666666666666667	KO	13_4	2433.30226504	6.724993448359373
3183	11	1.8333333333333333	KO	13_4	2480.97801623	8.816058872701435
3184	12	2.0	KO	13_4	2466.64321214	8.187332267474845
3185	13	2.1666666666666665	KO	13_4	2554.06602043	12.021709433040051
3186	14	2.3333333333333335	KO	13_4	2530.01586063	10.966865904570804
3187	15	2.5	KO	13_4	2628.79812724	15.299470574460857
3188	16	2.6666666666666665	KO	13_4	2629.11722021	15.313466038822988
3189	17	2.8333333333333335	KO	13_4	2648.30177515	16.154903426071517
3190	18	3.0	KO	13_4	2721.12298507	19.34885235024508
3191	19	3.1666666666666665	KO	13_4	2708.44457978	18.79277563879359
3192	20	3.3333333333333335	KO	13_4	2710.54283927	18.884805607096574
3193	21	3.5	KO	13_4	2682.77533432	17.666918776330277
3194	22	3.6666666666666665	KO	13_4	2952.99768853	29.51891077790283
3195	23	3.8333333333333335	KO	13_4	3118.71690734	36.787379967230514
3196	24	4.0	KO	13_4	3233.18879415	41.80813367520347
3197	25	4.166666666666667	KO	13_4	3199.484801	40.32987160320472
3198	26	4.333333333333333	KO	13_4	3194.87213915	40.12755957941976
3199	27	4.5	KO	13_4	3019.51596071	32.43641193039117
3200	28	4.666666666666667	KO	13_4	2896.72304833	27.0506968231704
3201	29	4.833333333333333	KO	13_4	2951.96661157	29.473687591543406
3202	30	5.0	KO	13_4	2980.31557678	30.717077354407596
3203	31	5.166666666666667	KO	13_4	2949.46195652	29.36383305450451
3204	32	5.333333333333333	KO	13_4	2891.99799264	26.843455189114678
3205	33	5.5	KO	13_4	2779.46457198	21.907722890167207
3206	34	5.666666666666667	KO	13_4	2692.48248152	18.09267567312304
3207	35	5.833333333333333	KO	13_4	2564.07870653	12.460867310701172
3208	36	6.0	KO	13_4	2534.29658019	11.154618890937968
3209	37	6.166666666666667	KO	13_4	2445.70493653	7.268976434990365
3210	38	6.333333333333333	KO	13_4	2427.57370737	6.473738070602508
3211	39	6.5	KO	13_4	2337.66350711	2.5302635292136
3212	40	6.666666666666667	KO	13_4	2340.73591646	2.6650198529389915
3213	41	6.833333333333333	KO	13_4	2306.34839609	1.1567781770396397
3214	42	7.0	KO	13_4	2374.66820809	4.153295129681076
3215	43	7.166666666666667	KO	13_4	2375.35553047	4.183441189854651
3216	44	7.333333333333333	KO	13_4	2330.73961528	2.226580620266928
3217	45	7.5	KO	13_4	2335.40552486	2.431228097282246
3218	46	7.666666666666667	KO	13_4	2333.76659529	2.3593444064915103
3219	47	7.833333333333333	KO	13_4	2306.03434289	1.1430037577272656
3220	48	8.0	KO	13_4	2358.32013111	3.4362660808649483
3221	49	8.166666666666666	KO	13_4	2401.07575331	5.311533927665107
3222	50	8.333333333333334	KO	13_4	2370.57754164	3.9738779005319955
3223	51	8.5	KO	13_4	2416.13205856	5.971905679358007
3224	52	8.666666666666666	KO	13_4	2473.17503023	8.473818764806776
3225	53	8.833333333333334	KO	13_4	2489.16366022	9.17508241603793
3226	54	9.0	KO	13_4	2515.09834862	10.312581644696111
3227	55	9.166666666666666	KO	13_4	2543.59766764	11.562565947670585
3228	56	9.333333333333334	KO	13_4	2487.10650179	9.084855146241512
3229	57	9.5	KO	13_4	2525.16882068	10.75427402301958
3230	58	9.666666666666666	KO	13_4	2436.86793651	6.881384320854835
3231	59	9.833333333333334	KO	13_4	2412.06816221	5.793662590712611
3232	60	10.0	KO	13_4	2375.90652902	4.207608066894018
3233	61	10.166666666666666	KO	13_4	2405.08794605	5.487509288409294
3234	62	10.333333333333334	KO	13_4	2411.52316445	5.769758909200842
3235	63	10.5	KO	13_4	2410.33151184	5.717492851332824
3236	64	10.666666666666666	KO	13_4	2402.14285714	5.35833725781514
3237	65	10.833333333333334	KO	13_4	2389.94901961	4.823513759231733
3238	66	11.0	KO	13_4	2356.21523089	3.3439448491723125
3239	67	11.166666666666666	KO	13_4	2338.15166667	2.551674278955329
3240	68	11.333333333333334	KO	13_4	2237.09757442	-1.8805729959773883
3241	69	11.5	KO	13_4	2259.93413978	-0.8789578972510673
3242	70	11.666666666666666	KO	13_4	2218.23089431	-2.7080683466624476
3243	71	11.833333333333334	KO	13_4	2285.95842161	0.262470912358569
3244	72	12.0	KO	13_4	2223.45478653	-2.4789476693982677
3380	-5	-0.8333333333333334	KO	13_5	1749.86142709	-2.0390422218259987
3381	-4	-0.6666666666666666	KO	13_5	1747.47198276	-2.172808388392509
3382	-3	-0.5	KO	13_5	1781.00802965	-0.2953892838972172
3383	-2	-0.3333333333333333	KO	13_5	1774.91545535	-0.6364645282125453
3384	-1	-0.16666666666666666	KO	13_5	1830.04137931	2.4496017316220033
3385	0	0.0	KO	13_5	1786.28452271	0.0
3386	1	0.16666666666666666	KO	13_5	1750.87523835	-1.9822869150923355
3387	2	0.3333333333333333	KO	13_5	1724.7252469	-3.4462189548956843
3388	3	0.5	KO	13_5	1767.41865672	-1.0561512317969524
3389	4	0.6666666666666666	KO	13_5	1715.69709938	-3.951633820513128
3390	5	0.8333333333333334	KO	13_5	1709.30425481	-4.309518832039813
3391	6	1.0	KO	13_5	1736.1747458	-2.805251698311623
3392	7	1.1666666666666667	KO	13_5	1726.63520653	-3.339295359817876
3393	8	1.3333333333333333	KO	13_5	1751.95057123	-1.9220874974559723
3394	9	1.5	KO	13_5	1729.74799822	-3.165034672316786
3395	10	1.6666666666666667	KO	13_5	1726.63177448	-3.3394874932633747
3396	11	1.8333333333333333	KO	13_5	1705.13844145	-4.54272990827306
3397	12	2.0	KO	13_5	1719.94810379	-3.7136535684337626
3398	13	2.1666666666666665	KO	13_5	1713.69055519	-4.063964424316152
3399	14	2.3333333333333335	KO	13_5	1736.37670787	-2.793945432852096
3400	15	2.5	KO	13_5	1729.24935952	-3.1929495253908877
3401	16	2.6666666666666665	KO	13_5	1735.04587551	-2.868448253823802
3402	17	2.8333333333333335	KO	13_5	1718.42144853	-3.7991189710944755
3403	18	3.0	KO	13_5	1674.79415502	-6.241467485865919
3404	19	3.1666666666666665	KO	13_5	1699.39629785	-4.8641872980112
3405	20	3.3333333333333335	KO	13_5	1703.66314231	-4.625320286303199
3406	21	3.5	KO	13_5	1711.51086484	-4.185988117758507
3407	22	3.6666666666666665	KO	13_5	1700.5936133000002	-4.797159037127897
3408	23	3.8333333333333335	KO	13_5	1692.66932873	-5.24077731121887
3409	24	4.0	KO	13_5	1653.49303679	-7.433949308284886
3410	25	4.166666666666667	KO	13_5	1706.84980319	-4.446924244715963
3411	26	4.333333333333333	KO	13_5	1693.76713212	-5.1793199467260855
3412	27	4.5	KO	13_5	1653.12083922	-7.454785718457389
3413	28	4.666666666666667	KO	13_5	1635.26149776	-8.454589570136365
3414	29	4.833333333333333	KO	13_5	1650.80869924	-7.58422422338786
3415	30	5.0	KO	13_5	1675.63242105	-6.194539573803615
3416	31	5.166666666666667	KO	13_5	1665.80347277	-6.7447849661271295
3417	32	5.333333333333333	KO	13_5	1647.87303609	-7.748568879162307
3418	33	5.5	KO	13_5	1627.16041315	-8.908105485826535
3419	34	5.666666666666667	KO	13_5	1615.62398336	-9.55393931819373
3420	35	5.833333333333333	KO	13_5	1574.68290043	-11.845908061666224
3421	36	6.0	KO	13_5	1560.78662011	-12.62385133684602
3422	37	6.166666666666667	KO	13_5	1566.20321328	-12.320618951347747
3423	38	6.333333333333333	KO	13_5	1537.11512027	-13.949032154294274
3424	39	6.5	KO	13_5	1546.05492786	-13.448562745510664
3425	40	6.666666666666667	KO	13_5	1547.13055787	-13.388346693906056
3426	41	6.833333333333333	KO	13_5	1521.38587234	-14.829588847812328
3427	42	7.0	KO	13_5	1504.33572621	-15.784092226934316
3428	43	7.166666666666667	KO	13_5	1496.8999185	-16.200364529328734
3429	44	7.333333333333333	KO	13_5	1449.84564289	-18.834562777803356
3430	45	7.5	KO	13_5	1447.6487524	-18.957549371600134
3431	46	7.666666666666667	KO	13_5	1491.69647212	-16.49166450499587
3432	47	7.833333333333333	KO	13_5	1512.43831329	-15.330492199783693
3433	48	8.0	KO	13_5	1508.10189843	-15.573253910186988
3434	49	8.166666666666666	KO	13_5	1494.4160026	-16.339419414954214
3435	50	8.333333333333334	KO	13_5	1507.44639662	-15.609950293191266
3436	51	8.5	KO	13_5	1560.64589717	-12.631729305792797
3437	52	8.666666666666666	KO	13_5	1554.88749789	-12.954096723009382
3438	53	8.833333333333334	KO	13_5	1563.46041702	-12.474166509148834
3439	54	9.0	KO	13_5	1576.41873	-11.748732637038648
3440	55	9.166666666666666	KO	13_5	1573.98264176	-11.885110028715552
3441	56	9.333333333333334	KO	13_5	1584.68705688	-11.285854144005754
3442	57	9.5	KO	13_5	1602.59710097	-10.283211851453819
3443	58	9.666666666666666	KO	13_5	1613.15773509	-9.69200513238208
3444	59	9.833333333333334	KO	13_5	1600.57252417	-10.396551959049246
3445	60	10.0	KO	13_5	1575.92778236	-11.776216928245251
3446	61	10.166666666666666	KO	13_5	1542.69163069	-13.636847261624444
3447	62	10.333333333333334	KO	13_5	1559.3120603	-12.706400325613105
3448	63	10.5	KO	13_5	1581.63892595	-11.456494984882307
3449	64	10.666666666666666	KO	13_5	1529.31309085	-14.385806325531197
3450	65	10.833333333333334	KO	13_5	1516.63227205	-15.095705484303606
3451	66	11.0	KO	13_5	1581.58823529	-11.459332755649248
3452	67	11.166666666666666	KO	13_5	1566.81607143	-12.286309850966013
3453	68	11.333333333333334	KO	13_5	1554.28430509	-12.987864736577839
3454	69	11.5	KO	13_5	1568.39911265	-12.197687842552797
3455	70	11.666666666666666	KO	13_5	1557.54695314	-12.805214771887444
3456	71	11.833333333333334	KO	13_5	1596.64304124	-10.616532756063513
3457	72	12.0	KO	13_5	1614.29618979	-9.628272021249659
3542	-5	-0.8333333333333334	KO	14_2	1314.43708166	6.792493259929488
3543	-4	-0.6666666666666666	KO	14_2	1293.27804258	5.073410186372383
3544	-3	-0.5	KO	14_2	1265.7648892999998	2.838082016458634
3545	-2	-0.3333333333333333	KO	14_2	1261.25869061	2.4719722954653984
3546	-1	-0.16666666666666666	KO	14_2	1241.0714910999998	0.8318471059919348
3547	0	0.0	KO	14_2	1230.83284371	0.0
3548	1	0.16666666666666666	KO	14_2	1253.20160792	1.817368160454327
3549	2	0.3333333333333333	KO	14_2	1228.48883705	-0.19044069809955083
3550	3	0.5	KO	14_2	1253.96053963	1.8790281749622666
3551	4	0.6666666666666666	KO	14_2	1249.50759144	1.5172448334828514
3552	5	0.8333333333333334	KO	14_2	1248.59019204	1.442709984604853
3553	6	1.0	KO	14_2	1237.04319506	0.504564968487577
3554	7	1.1666666666666667	KO	14_2	1245.66488115	1.205040758848538
3555	8	1.3333333333333333	KO	14_2	1210.61835749	-1.6423421200777277
3556	9	1.5	KO	14_2	1235.83987603	0.4068003503146467
3557	10	1.6666666666666667	KO	14_2	1218.34004547	-1.014987396854306
3558	11	1.8333333333333333	KO	14_2	1177.79598562	-4.309022005793669
3559	12	2.0	KO	14_2	1160.91428571	-5.680589233323511
3560	13	2.1666666666666665	KO	14_2	1189.55923494	-3.3533073951449257
3561	14	2.3333333333333335	KO	14_2	1156.51681957	-6.037864891222359
3562	15	2.5	KO	14_2	1114.07203044	-9.486325772560415
3563	16	2.6666666666666665	KO	14_2	1120.31053316	-8.97947362347445
3564	17	2.8333333333333335	KO	14_2	1135.43131502	-7.750973593005426
3565	18	3.0	KO	14_2	1116.22592792	-9.311330647023485
3566	19	3.1666666666666665	KO	14_2	1123.11287625	-8.751795015097933
3567	20	3.3333333333333335	KO	14_2	1128.16344027	-8.341457896957959
3568	21	3.5	KO	14_2	1165.31479967	-5.323065952848172
3569	22	3.6666666666666665	KO	14_2	1158.48007539	-5.878358600012078
3570	23	3.8333333333333335	KO	14_2	1176.59629139	-4.406492124187962
3571	24	4.0	KO	14_2	1196.10013141	-2.821887023692673
3572	25	4.166666666666667	KO	14_2	1208.13519491	-1.8440886523294349
3573	26	4.333333333333333	KO	14_2	1194.99291746	-2.911843507683023
3574	27	4.5	KO	14_2	1221.643404	-0.7466033878573636
3575	28	4.666666666666667	KO	14_2	1234.65145228	0.3102459110930147
3576	29	4.833333333333333	KO	14_2	1209.10549451	-1.7652558843416093
3577	30	5.0	KO	14_2	1212.72551102	-1.47114474418966
3578	31	5.166666666666667	KO	14_2	1239.15368365	0.6760333039959517
3579	32	5.333333333333333	KO	14_2	1227.01354872	-0.31030167983555734
3580	33	5.5	KO	14_2	1244.88194084	1.141430146408265
3581	34	5.666666666666667	KO	14_2	1259.19250199	2.304103146493707
3582	35	5.833333333333333	KO	14_2	1264.18030551	2.709341237554521
3583	36	6.0	KO	14_2	1251.09726027	1.6463987505337285
3584	37	6.166666666666667	KO	14_2	1261.19917808	2.46713715230975
3585	38	6.333333333333333	KO	14_2	1248.94591642	1.4716110967110145
3586	39	6.5	KO	14_2	1270.18873887	3.197501217254876
3587	40	6.666666666666667	KO	14_2	1211.65695364	-1.5579605441953912
3588	41	6.833333333333333	KO	14_2	1213.76049973	-1.387056257658849
3589	42	7.0	KO	14_2	1214.40918861	-1.3343530101533048
3590	43	7.166666666666667	KO	14_2	1250.34975511	1.5856670952305578
3591	44	7.333333333333333	KO	14_2	1259.87663108	2.3596857622401166
3592	45	7.5	KO	14_2	1242.66420874	0.9612487260526633
3593	46	7.666666666666667	KO	14_2	1189.39251307	-3.3668528469787753
3594	47	7.833333333333333	KO	14_2	1193.41771117	-3.0398224040904225
3595	48	8.0	KO	14_2	1180.70696778	-4.072516929180206
3596	49	8.166666666666666	KO	14_2	1211.75804529	-1.5497472721400867
3597	50	8.333333333333334	KO	14_2	1197.91990781	-2.67403783285414
3598	51	8.5	KO	14_2	1211.4626400999998	-1.573747703352963
3599	52	8.666666666666666	KO	14_2	1190.1495240999998	-3.3053488796554764
3600	53	8.833333333333334	KO	14_2	1187.40782123	-3.528100724799258
3601	54	9.0	KO	14_2	1144.21212121	-7.0375699627015145
3602	55	9.166666666666666	KO	14_2	1139.09291139	-7.453484263831937
3603	56	9.333333333333334	KO	14_2	1155.73675972	-6.101241478383355
3604	57	9.5	KO	14_2	1144.30621762	-7.0299250245215745
3605	58	9.666666666666666	KO	14_2	1131.0799285	-8.104505475278243
3606	59	9.833333333333334	KO	14_2	1094.16602317	-11.103605273325023
3607	60	10.0	KO	14_2	1099.43868491	-10.675223648074683
3608	61	10.166666666666666	KO	14_2	1081.53808831	-12.129571953084456
3609	62	10.333333333333334	KO	14_2	1111.648186	-9.683252955027697
3610	63	10.5	KO	14_2	1105.96496732	-10.144990607629616
3611	64	10.666666666666666	KO	14_2	1118.45138889	-9.13052128843568
3612	65	10.833333333333334	KO	14_2	1115.24194836	-9.391274854316018
3613	66	11.0	KO	14_2	1093.8933840999998	-11.125756052888104
3614	67	11.166666666666666	KO	14_2	1103.7647619000002	-10.323748058833782
3615	68	11.333333333333334	KO	14_2	1096.68307989	-10.899104984527638
3616	69	11.5	KO	14_2	1089.67334473	-11.468616530780427
3617	70	11.666666666666666	KO	14_2	1101.81548176	-10.482118884731195
3618	71	11.833333333333334	KO	14_2	1058.30430037	-14.017219659166805
3619	72	12.0	KO	14_2	1047.2330307	-14.916713829035459
3940	-5	-0.8333333333333334	KO	14_4	1757.02681992	0.7810831635226154
3941	-4	-0.6666666666666666	KO	14_4	1753.15485858	0.5589918138696609
3942	-3	-0.5	KO	14_4	1740.19929349	-0.18412483521210224
3943	-2	-0.3333333333333333	KO	14_4	1725.96855532	-1.0003839786293813
3944	-1	-0.16666666666666666	KO	14_4	1774.02699496	1.7561940924375667
3945	0	0.0	KO	14_4	1743.40934307	0.0
3946	1	0.16666666666666666	KO	14_4	1786.30769231	2.460601086630611
3947	2	0.3333333333333333	KO	14_4	1788.80648038	2.6039287612202107
3948	3	0.5	KO	14_4	1813.64362036	4.028559188877775
3949	4	0.6666666666666666	KO	14_4	1782.61254269	2.2486514584673776
3950	5	0.8333333333333334	KO	14_4	1793.08364198	2.8492619422658203
3951	6	1.0	KO	14_4	1755.36039665	0.6854989981271516
3952	7	1.1666666666666667	KO	14_4	1772.66656432	1.6781613203059
3953	8	1.3333333333333333	KO	14_4	1790.02258356	2.673683072497356
3954	9	1.5	KO	14_4	1748.28904032	0.2798939485667314
3955	10	1.6666666666666667	KO	14_4	1715.29180509	-1.6127903691560634
3956	11	1.8333333333333333	KO	14_4	1689.90372844	-3.06902190484887
3957	12	2.0	KO	14_4	1639.69078426	-5.949179934263748
3958	13	2.1666666666666665	KO	14_4	1614.88901009	-7.371781818817502
3959	14	2.3333333333333335	KO	14_4	1627.5358469	-6.646373476808165
3960	15	2.5	KO	14_4	1604.72625698	-7.954705912369983
3961	16	2.6666666666666665	KO	14_4	1543.10078329	-11.4894738046587
3962	17	2.8333333333333335	KO	14_4	1509.74331551	-13.402820656480674
3963	18	3.0	KO	14_4	1511.56303365	-13.298443669674139
3964	19	3.1666666666666665	KO	14_4	1518.05209135	-12.926238614917853
3965	20	3.3333333333333335	KO	14_4	1515.71788872	-13.060125853693894
3966	21	3.5	KO	14_4	1482.81450382	-14.947427021993237
3967	22	3.6666666666666665	KO	14_4	1458.16473018	-16.361310327023237
3968	23	3.8333333333333335	KO	14_4	1438.41582312	-17.49408543451601
3969	24	4.0	KO	14_4	1428.53206465	-18.061006709160292
3970	25	4.166666666666667	KO	14_4	1396.17295676	-19.917088760035284
3971	26	4.333333333333333	KO	14_4	1349.23900574	-22.609167427994763
3972	27	4.5	KO	14_4	1305.30429733	-25.129212911554845
3973	28	4.666666666666667	KO	14_4	1297.47060144	-25.578544901264472
3974	29	4.833333333333333	KO	14_4	1256.51622352	-27.92764197836759
3975	30	5.0	KO	14_4	1242.65182003	-28.722888576368838
3976	31	5.166666666666667	KO	14_4	1244.4449675	-28.620035653323093
3977	32	5.333333333333333	KO	14_4	1263.32871508	-27.536885121001912
3978	33	5.5	KO	14_4	1261.19771095	-27.659117122251104
3979	34	5.666666666666667	KO	14_4	1263.16447808	-27.54630557068878
3980	35	5.833333333333333	KO	14_4	1226.44971454	-29.652223133075374
3981	36	6.0	KO	14_4	1257.44602529	-27.87430959411165
3982	37	6.166666666666667	KO	14_4	1296.24148676	-25.649045537554265
3983	38	6.333333333333333	KO	14_4	1291.05723757	-25.946408243026
3984	39	6.5	KO	14_4	1306.17213473	-25.079434733902563
3985	40	6.666666666666667	KO	14_4	1313.39664561	-24.66504491152853
3986	41	6.833333333333333	KO	14_4	1323.53727785	-24.083389646211252
3987	42	7.0	KO	14_4	1333.2405417000002	-23.526821340060412
3988	43	7.166666666666667	KO	14_4	1358.68006049	-22.06763914104782
3989	44	7.333333333333333	KO	14_4	1381.72297297	-20.74592358574264
3990	45	7.5	KO	14_4	1374.91249465	-21.136564965925174
3991	46	7.666666666666667	KO	14_4	1383.82566278	-20.62531566205805
3992	47	7.833333333333333	KO	14_4	1401.75465384	-19.59692889039899
3993	48	8.0	KO	14_4	1441.41034265	-17.322323160675772
3994	49	8.166666666666666	KO	14_4	1463.19765248	-16.07262756184215
3995	50	8.333333333333334	KO	14_4	1471.16513172	-15.615621909574049
3996	51	8.5	KO	14_4	1456.56050546	-16.453326853513516
3997	52	8.666666666666666	KO	14_4	1495.77943337	-14.203773238013284
3998	53	8.833333333333334	KO	14_4	1511.94846651	-13.276335674123244
3999	54	9.0	KO	14_4	1464.94092219	-15.972635571038069
4000	55	9.166666666666666	KO	14_4	1470.86651299	-15.632750344223492
4001	56	9.333333333333334	KO	14_4	1474.30146138	-15.435725566098155
4002	57	9.5	KO	14_4	1502.55484404	-13.815143298812146
4003	58	9.666666666666666	KO	14_4	1516.70973051	-13.00323492363535
4004	59	9.833333333333334	KO	14_4	1573.40624358	-9.75118667143533
4005	60	10.0	KO	14_4	1557.45229469	-10.666287244540348
4006	61	10.166666666666666	KO	14_4	1563.61983806	-10.312523890310556
4007	62	10.333333333333334	KO	14_4	1589.58291457	-8.823311009055645
4008	63	10.5	KO	14_4	1598.98831548	-8.283827786289507
4009	64	10.666666666666666	KO	14_4	1590.97873178	-8.743248503049902
4010	65	10.833333333333334	KO	14_4	1594.24917843	-8.555659359800218
4011	66	11.0	KO	14_4	1614.87559717	-7.372551168830073
4012	67	11.166666666666666	KO	14_4	1622.72148744	-6.922519723192415
4013	68	11.333333333333334	KO	14_4	1658.54798224	-4.867552257151847
4014	69	11.5	KO	14_4	1694.4278809	-2.8095216057376216
4015	70	11.666666666666666	KO	14_4	1683.39898895	-3.442126449450282
4016	71	11.833333333333334	KO	14_4	1645.94835933	-5.590252462934455
4017	72	12.0	KO	14_4	1655.78676201	-5.025932745416161
4066	-5	-0.8333333333333334	KO	14_5	1703.43768634	-1.842469977337766
4067	-4	-0.6666666666666666	KO	14_5	1692.81682734	-2.454477856768285
4068	-3	-0.5	KO	14_5	1706.51201853	-1.665317119525904
4069	-2	-0.3333333333333333	KO	14_5	1725.47052122	-0.5728675324930161
4070	-1	-0.16666666666666666	KO	14_5	1740.58769322	0.2982322889721133
4071	0	0.0	KO	14_5	1735.41213389	0.0
4072	1	0.16666666666666666	KO	14_5	1721.78693437	-0.7851275932627346
4073	2	0.3333333333333333	KO	14_5	1712.99437254	-1.2917831397058117
