,z,x_col,y_row,track_window,cyd1_mean_intensity,Sample_Number,Label,norm_mean_inten,offset_z
303,159,298,205,"(270L, 184L, 57L, 42L)",528.028936743,5,1,0.177680577428,76
304,160,299,202,"(264L, 181L, 71L, 42L)",523.03013834,5,1,0.172462348129,77
305,161,299,202,"(264L, 181L, 71L, 42L)",478.198616601,5,1,0.125662869259,78
306,162,302,199,"(261L, 178L, 82L, 43L)",500.472775564,5,1,0.148914790927,79
307,163,301,200,"(260L, 179L, 83L, 43L)",501.748290598,5,1,0.150246296898,80
308,164,301,199,"(260L, 178L, 83L, 42L)",503.430410298,5,1,0.152002256149,81
309,165,303,203,"(253L, 182L, 101L, 42L)",502.618325643,5,1,0.151154523635,82
310,166,307,205,"(257L, 184L, 100L, 42L)",506.671574904,5,1,0.155385697278,83
311,167,313,207,"(263L, 185L, 100L, 44L)",469.639187575,5,1,0.116727709302,84
312,168,316,209,"(266L, 186L, 100L, 47L)",492.770870871,5,1,0.140874797816,85
313,169,313,209,"(263L, 186L, 100L, 46L)",557.277453091,5,1,0.208213007953,86
314,170,316,208,"(267L, 185L, 99L, 47L)",560.453869969,5,1,0.21152885914,87
315,171,317,209,"(268L, 185L, 98L, 48L)",570.454985479,5,1,0.221968990901,88
316,172,317,208,"(268L, 185L, 98L, 47L)",577.988265144,5,1,0.229832956897,89
317,173,317,208,"(268L, 185L, 98L, 47L)",602.576723017,5,1,0.255500767625,90
318,174,314,207,"(266L, 181L, 96L, 52L)",601.510347023,5,1,0.254387581214,91
319,175,316,206,"(269L, 180L, 94L, 52L)",604.514753047,5,1,0.257523870833,92
320,176,316,206,"(269L, 180L, 95L, 53L)",600.451537433,5,1,0.253282293347,93
321,177,318,206,"(271L, 180L, 94L, 53L)",609.790614887,5,1,0.263031325747,94
322,178,319,205,"(273L, 178L, 93L, 55L)",607.195637584,5,1,0.26032243743,95
323,179,317,205,"(270L, 178L, 94L, 55L)",618.704170708,5,1,0.272336157507,96
324,180,316,205,"(269L, 178L, 95L, 54L)",614.894155844,5,1,0.268358895455,97
325,181,319,205,"(271L, 179L, 96L, 52L)",610.436351917,5,1,0.263705408521,98
326,182,320,206,"(273L, 179L, 95L, 54L)",607.758069671,5,1,0.260909558446,99
327,183,320,205,"(274L, 177L, 92L, 57L)",610.836178595,5,1,0.264122786281,100
328,184,318,205,"(272L, 178L, 92L, 55L)",581.370565046,5,1,0.233363728698,101
329,185,317,206,"(272L, 178L, 91L, 57L)",582.311206047,5,1,0.234345660762,102
330,186,321,208,"(274L, 179L, 94L, 58L)",573.706225084,5,1,0.225362949287,103
331,187,323,208,"(277L, 179L, 92L, 58L)",570.038324131,5,1,0.221534039483,104
332,188,322,208,"(276L, 178L, 92L, 60L)",570.471638985,5,1,0.22198637544,105
333,189,327,208,"(281L, 180L, 92L, 57L)",543.7400446,5,1,0.194081351519,106
334,190,324,208,"(278L, 179L, 93L, 59L)",504.704263683,5,1,0.153332027531,107
335,191,323,207,"(276L, 178L, 94L, 59L)",465.689029918,5,1,0.112604152648,108
336,192,321,207,"(275L, 178L, 93L, 58L)",449.223003977,5,1,0.0954153220382,109
337,193,322,207,"(276L, 177L, 93L, 60L)",428.536951855,5,1,0.073821219906,110
338,194,322,207,"(275L, 177L, 95L, 61L)",423.507913247,5,1,0.0685714229564,111
339,195,321,208,"(275L, 179L, 93L, 58L)",429.686635945,5,1,0.0750213713656,112
340,196,318,208,"(273L, 179L, 90L, 58L)",433.453367876,5,1,0.0789534505049,113
341,197,316,209,"(271L, 180L, 90L, 58L)",432.522996058,5,1,0.0779822384081,114
342,198,316,210,"(270L, 181L, 93L, 58L)",429.255733585,5,1,0.0745715538017,115
343,199,313,211,"(267L, 182L, 92L, 59L)",433.221941195,5,1,0.0787118649502,116
344,200,311,211,"(266L, 181L, 90L, 61L)",429.519402036,5,1,0.074846796435,117
345,201,314,213,"(269L, 183L, 91L, 60L)",427.171773445,5,1,0.0723961146296,118
346,202,313,213,"(269L, 182L, 89L, 62L)",430.1049461,5,1,0.0754580439684,119
347,203,318,214,"(274L, 185L, 89L, 58L)",431.881534284,5,1,0.0773126185608,120
348,204,314,212,"(270L, 181L, 89L, 62L)",433.525992896,5,1,0.0790292635264,121
349,205,315,214,"(270L, 184L, 91L, 60L)",430.507790143,5,1,0.0758785715468,122
350,206,318,216,"(273L, 186L, 90L, 60L)",429.298585991,5,1,0.074616287289,123
351,207,314,215,"(270L, 184L, 88L, 62L)",432.774966711,5,1,0.0782452697487,124
352,208,318,218,"(275L, 186L, 87L, 64L)",428.03348654,5,1,0.0732956541103,125
353,209,317,216,"(272L, 186L, 91L, 61L)",425.494790022,5,1,0.0706455171212,126
354,210,319,217,"(274L, 189L, 91L, 56L)",426.037383178,5,1,0.0712119283411,127
355,211,317,216,"(272L, 187L, 90L, 59L)",424.441528239,5,1,0.069546020592,128
356,212,317,216,"(273L, 185L, 88L, 62L)",430.555738786,5,1,0.0759286249785,129
357,213,321,218,"(276L, 188L, 90L, 61L)",424.292768398,5,1,0.06939073068,130
358,214,315,216,"(271L, 187L, 89L, 59L)",429.119490695,5,1,0.0744293302953,131
359,215,314,216,"(270L, 186L, 89L, 61L)",429.547681254,5,1,0.0748763170187,132
360,216,319,219,"(275L, 188L, 89L, 62L)",425.899012424,5,1,0.0710674835645,133
361,0,205,276,"(154, 255, 102, 43)",1290.65971676,5,2,0.0,-61
362,1,205,279,"(156L, 258L, 98L, 43L)",1399.20534166,5,2,0.17782792323,-60
363,2,209,281,"(159L, 256L, 100L, 50L)",1477.31111844,5,2,0.305786909055,-59
364,3,213,285,"(162L, 258L, 102L, 54L)",1538.37351655,5,2,0.405824100359,-58
365,4,217,278,"(166L, 257L, 103L, 43L)",1632.46622475,5,2,0.559974126258,-57
366,5,215,278,"(167L, 257L, 97L, 42L)",1596.69815825,5,2,0.501376085218,-56
367,6,221,274,"(173L, 254L, 96L, 40L)",1612.00481696,5,2,0.526452649392,-55
368,7,223,276,"(177L, 255L, 93L, 42L)",1730.77210366,5,2,0.721026497593,-54
369,8,223,276,"(177L, 255L, 93L, 42L)",1787.73094512,5,2,0.814340921794,-53
370,9,225,278,"(180L, 257L, 91L, 42L)",1893.16003387,5,2,0.987063092009,-52
371,10,231,278,"(184L, 259L, 94L, 39L)",1901.05668326,5,2,1.0,-51
372,0,278,169,"(228, 131, 101, 76)",790.163053097,6,1,0.545898637472,-6
373,1,281,169,"(234L, 134L, 95L, 70L)",855.545434397,6,1,0.650801574856,-5
374,2,279,168,"(232L, 133L, 94L, 70L)",912.982951996,6,1,0.742957354325,-4
375,3,277,164,"(229L, 128L, 96L, 72L)",937.165054803,6,1,0.78175639416,-3
376,4,277,161,"(229L, 125L, 96L, 73L)",980.528676635,6,1,0.851331273742,-2
377,5,277,160,"(229L, 124L, 96L, 72L)",937.379051819,6,1,0.782099742247,-1
378,6,273,159,"(224L, 124L, 98L, 71L)",976.583424209,6,1,0.845001302886,0
379,7,275,156,"(228L, 121L, 95L, 71L)",1028.71973392,6,1,0.928651545118,1
380,8,270,155,"(223L, 119L, 94L, 73L)",1073.18876404,6,1,1.0,2
381,9,271,152,"(223L, 112L, 96L, 80L)",1070.58637153,6,1,0.995824584332,3
382,10,272,151,"(226L, 111L, 93L, 81L)",1052.82673052,6,1,0.967330080587,4
383,11,269,150,"(221L, 111L, 96L, 79L)",1013.65904186,6,1,0.904487377269,5
384,12,268,150,"(220L, 111L, 96L, 79L)",989.215657312,6,1,0.865269123234,6
385,13,269,152,"(222L, 112L, 94L, 81L)",939.234892163,6,1,0.785077350274,7
386,14,264,154,"(217L, 113L, 94L, 82L)",911.762815126,6,1,0.740999702444,8
387,15,264,157,"(216L, 116L, 97L, 82L)",904.502741117,6,1,0.729351257189,9
388,16,263,156,"(214L, 115L, 98L, 83L)",872.758181818,6,1,0.678418613713,10
389,17,262,156,"(213L, 116L, 99L, 81L)",845.872506683,6,1,0.635281819991,11
390,18,260,156,"(210L, 117L, 101L, 78L)",820.699832426,6,1,0.59489345513,12
391,19,256,157,"(206L, 119L, 101L, 77L)",789.120167189,6,1,0.544225376374,13
392,20,254,156,"(203L, 119L, 102L, 75L)",765.081392865,6,1,0.505656300308,14
393,21,257,155,"(207L, 118L, 101L, 75L)",743.826124945,6,1,0.471553228574,15
394,22,257,154,"(207L, 117L, 101L, 74L)",713.825821903,6,1,0.423419161735,16
395,23,257,154,"(205L, 118L, 105L, 73L)",691.026672403,6,1,0.38683900505,17
396,24,254,151,"(202L, 116L, 105L, 71L)",681.147491996,6,1,0.370988327497,18
397,25,254,154,"(202L, 118L, 104L, 72L)",666.007421544,6,1,0.346696800773,19
398,26,254,155,"(203L, 120L, 103L, 70L)",659.368295848,6,1,0.336044637708,20
399,27,255,153,"(204L, 121L, 103L, 65L)",659.434926959,6,1,0.336151544173,21
400,28,254,153,"(203L, 121L, 103L, 64L)",656.871584092,6,1,0.332038781823,22
401,29,252,153,"(201L, 120L, 102L, 67L)",642.927025218,6,1,0.309665396862,23
402,30,250,153,"(199L, 121L, 102L, 65L)",640.531271321,6,1,0.305821523084,24
403,31,244,149,"(193L, 117L, 102L, 65L)",637.36533212,6,1,0.300741923425,25
404,32,242,146,"(191L, 114L, 102L, 64L)",629.23009055,6,1,0.287689313226,26
405,33,240,146,"(188L, 113L, 104L, 66L)",626.150822669,6,1,0.282748773599,27
406,34,239,147,"(186L, 114L, 107L, 67L)",618.10866696,6,1,0.269845515259,28
407,35,237,148,"(184L, 115L, 107L, 67L)",616.342025862,6,1,0.267011023202,29
408,36,241,152,"(186L, 118L, 111L, 69L)",616.478969957,6,1,0.267230743523,30
409,37,242,153,"(188L, 119L, 108L, 69L)",616.40938613,6,1,0.267119099565,31
410,38,242,154,"(189L, 119L, 107L, 70L)",613.289224953,6,1,0.262112948579,32
411,39,244,153,"(191L, 118L, 107L, 70L)",612.502709462,6,1,0.260851021686,33
412,40,244,153,"(191L, 117L, 107L, 72L)",610.635368421,6,1,0.257854961334,34
413,41,247,153,"(193L, 118L, 109L, 71L)",608.153227428,6,1,0.253872483548,35
414,42,250,154,"(197L, 118L, 106L, 73L)",600.984423077,6,1,0.242370476141,36
415,43,254,155,"(201L, 119L, 106L, 73L)",603.501827274,6,1,0.246409532071,37
416,44,253,155,"(200L, 119L, 107L, 73L)",600.881538462,6,1,0.242205402644,38
417,45,254,152,"(201L, 114L, 106L, 77L)",599.30550758,6,1,0.239676735661,39
418,46,257,151,"(203L, 113L, 108L, 77L)",601.65575892,6,1,0.243447602739,40
419,47,261,155,"(206L, 117L, 110L, 76L)",600.691602494,6,1,0.241900659369,41
420,48,262,156,"(208L, 119L, 109L, 75L)",605.315325248,6,1,0.249319203769,42
421,49,260,160,"(206L, 124L, 109L, 73L)",608.326428704,6,1,0.2541503768,43
422,50,259,164,"(204L, 128L, 110L, 72L)",608.729497478,6,1,0.254797081578,44
423,51,261,164,"(205L, 128L, 112L, 73L)",602.04461234,6,1,0.244071499654,45
424,52,265,164,"(208L, 127L, 114L, 74L)",611.140069305,6,1,0.258664730024,46
425,53,265,164,"(208L, 127L, 115L, 75L)",607.171977924,6,1,0.252298115144,47
426,54,264,163,"(207L, 126L, 114L, 74L)",610.149845987,6,1,0.25707596356,48
427,55,264,161,"(207L, 125L, 115L, 72L)",613.101935484,6,1,0.261812451487,49
428,56,264,160,"(208L, 123L, 113L, 74L)",610.981322376,6,1,0.258410028087,50
429,57,265,156,"(209L, 120L, 113L, 73L)",618.507706767,6,1,0.270485755749,51
430,58,266,155,"(210L, 117L, 113L, 76L)",615.520311314,6,1,0.265692621086,52
431,59,266,155,"(210L, 117L, 113L, 76L)",605.389249305,6,1,0.24943781142,53
432,60,265,153,"(208L, 115L, 114L, 77L)",596.836980306,6,1,0.235716100442,54
433,61,262,152,"(204L, 113L, 116L, 78L)",583.171700827,6,1,0.213790806058,55
434,62,261,151,"(203L, 112L, 116L, 79L)",572.008344924,6,1,0.195879729678,56
435,63,260,152,"(202L, 113L, 116L, 79L)",567.240580712,6,1,0.188230077576,57
436,64,259,153,"(202L, 113L, 115L, 80L)",561.77458159,6,1,0.179460140596,58
437,65,259,152,"(201L, 111L, 117L, 82L)",551.283763278,6,1,0.162628118962,59
438,66,259,150,"(200L, 110L, 118L, 81L)",540.642105263,6,1,0.145554082162,60
439,67,256,149,"(198L, 108L, 117L, 83L)",538.784422111,6,1,0.142573517436,61
440,68,259,149,"(200L, 108L, 118L, 83L)",529.679790884,6,1,0.127965567396,62
441,69,256,148,"(197L, 107L, 119L, 82L)",522.48430567,6,1,0.116420751808,63
442,70,255,147,"(197L, 105L, 117L, 84L)",524.205043132,6,1,0.119181593653,64
443,71,255,147,"(196L, 104L, 118L, 86L)",506.165020243,6,1,0.0902372304484,65
444,72,257,147,"(197L, 105L, 120L, 84L)",511.174874859,6,1,0.0982753051501,66
445,73,257,148,"(197L, 107L, 120L, 82L)",511.690641668,6,1,0.0991028285934,67
446,74,256,147,"(197L, 106L, 119L, 83L)",505.486644002,6,1,0.0891488078656,68
447,75,256,146,"(196L, 105L, 121L, 83L)",503.508661162,6,1,0.085975227983,69
448,76,258,148,"(198L, 108L, 120L, 81L)",498.695778279,6,1,0.0782531851069,70
449,77,256,150,"(199L, 110L, 115L, 81L)",488.503335557,6,1,0.0618998929905,71
450,78,255,152,"(197L, 112L, 116L, 80L)",498.608343185,6,1,0.0781128996357,72
451,79,256,154,"(198L, 115L, 116L, 79L)",484.636515633,6,1,0.0556957633715,73
452,80,253,154,"(195L, 114L, 117L, 81L)",480.498422713,6,1,0.0490563890656,74
453,81,252,154,"(194L, 114L, 117L, 81L)",486.742481512,6,1,0.0590746859857,75
454,82,249,155,"(191L, 115L, 117L, 81L)",486.461080813,6,1,0.0586231918783,76
455,83,249,154,"(189L, 114L, 121L, 81L)",468.026085548,6,1,0.0290451141828,77
456,84,249,156,"(190L, 115L, 119L, 82L)",477.970972424,6,1,0.0450012146569,78
457,85,250,158,"(192L, 117L, 117L, 82L)",463.128355838,6,1,0.021186938588,79
458,86,252,159,"(192L, 118L, 120L, 82L)",471.813168087,6,1,0.03512130894,80
459,87,253,160,"(194L, 120L, 119L, 81L)",461.2802597,6,1,0.0182217557731,81
460,88,257,160,"(198L, 119L, 118L, 83L)",465.008223429,6,1,0.0242030971964,82
461,89,256,161,"(197L, 120L, 118L, 83L)",463.218894009,6,1,0.0213322028002,83
462,90,253,161,"(195L, 119L, 117L, 84L)",463.197768608,6,1,0.0212983080929,84
463,91,252,161,"(193L, 119L, 119L, 84L)",456.03795949,6,1,0.00981073311276,85
464,92,251,159,"(192L, 117L, 119L, 85L)",455.457783054,6,1,0.00887986747085,86
465,93,252,158,"(192L, 116L, 120L, 85L)",453.302097082,6,1,0.00542117131964,87
466,94,253,159,"(194L, 116L, 119L, 86L)",451.129740811,6,1,0.00193572846359,88
467,95,253,159,"(194L, 115L, 119L, 88L)",450.988504053,6,1,0.00170912076736,89
468,96,253,160,"(194L, 117L, 119L, 86L)",450.225708061,6,1,0.000485250687978,90
469,97,253,162,"(194L, 119L, 119L, 86L)",450.251895044,6,1,0.000527266462793,91
470,98,253,162,"(194L, 120L, 119L, 84L)",449.92326805,6,1,0.0,92
471,99,252,162,"(192L, 120L, 120L, 85L)",451.648767606,6,1,0.00276848239866,93
472,100,253,163,"(193L, 121L, 121L, 84L)",455.042597249,6,1,0.00821372149036,94
473,101,254,163,"(194L, 121L, 121L, 84L)",454.797827044,6,1,0.00782099927805,95
474,102,254,163,"(194L, 121L, 120L, 85L)",455.650682898,6,1,0.00918936614395,96
475,103,253,162,"(193L, 120L, 120L, 85L)",456.965265355,6,1,0.0112985514998,97
476,104,254,162,"(193L, 121L, 122L, 83L)",458.522584505,6,1,0.0137971963953,98
477,105,255,162,"(194L, 121L, 122L, 82L)",458.401019032,6,1,0.0136021503454,99
478,106,252,160,"(192L, 120L, 121L, 81L)",461.779487961,6,1,0.0190227438979,100
479,107,250,160,"(189L, 120L, 122L, 81L)",462.64996215,6,1,0.0204193785496,101
480,108,252,161,"(192L, 120L, 120L, 82L)",460.725202277,6,1,0.0173311923998,102
481,109,253,160,"(193L, 119L, 120L, 83L)",460.91913215,6,1,0.0176423437047,103
482,110,250,158,"(190L, 117L, 120L, 83L)",462.113063407,6,1,0.019557949919,104
483,111,248,158,"(188L, 117L, 121L, 82L)",464.209739559,6,1,0.0229219676058,105
484,112,248,156,"(188L, 116L, 120L, 81L)",465.673462986,6,1,0.0252704425917,106
485,113,248,156,"(188L, 115L, 121L, 82L)",464.07243175,6,1,0.0227016637223,107
486,114,247,155,"(187L, 115L, 121L, 81L)",463.431895749,6,1,0.0216739540145,108
487,115,247,156,"(187L, 116L, 120L, 80L)",466.923564859,6,1,0.0272761719008,109
488,116,247,154,"(187L, 115L, 121L, 79L)",469.757672126,6,1,0.0318233629218,110
489,117,248,152,"(187L, 113L, 122L, 79L)",468.311833094,6,1,0.0295035826022,111
490,118,250,153,"(190L, 113L, 120L, 80L)",472.022371365,6,1,0.0354569657014,112
491,119,246,152,"(187L, 112L, 119L, 81L)",474.306044132,6,1,0.0391210106097,113
492,120,244,153,"(186L, 113L, 117L, 80L)",471.152075227,6,1,0.0340606167245,114
493,121,248,154,"(188L, 115L, 120L, 78L)",467.886268174,6,1,0.0288207838227,115
494,122,252,154,"(194L, 115L, 117L, 79L)",467.127217027,6,1,0.0276029221689,116
495,123,252,155,"(192L, 116L, 120L, 79L)",474.611184866,6,1,0.0396105944801,117
496,124,255,156,"(196L, 116L, 119L, 81L)",468.198802773,6,1,0.0293222307984,118
497,125,258,157,"(199L, 117L, 119L, 81L)",464.773257647,6,1,0.0238261057167,119
498,126,259,156,"(200L, 116L, 118L, 80L)",467.595751477,6,1,0.0283546635273,120
499,127,265,155,"(205L, 116L, 120L, 79L)",469.090092979,6,1,0.0307522637647,121
500,128,266,157,"(206L, 117L, 120L, 81L)",467.745345535,6,1,0.0285946801149,122
501,129,269,159,"(208L, 118L, 123L, 82L)",467.550062775,6,1,0.0282813581654,123
502,130,270,160,"(208L, 120L, 124L, 80L)",466.342941726,6,1,0.0263445895556,124
503,131,270,161,"(209L, 121L, 123L, 81L)",464.285474263,6,1,0.0230434803547,125
504,132,271,160,"(210L, 119L, 123L, 83L)",463.090840615,6,1,0.0211267471872,126
505,133,272,159,"(211L, 118L, 123L, 82L)",461.76156264,6,1,0.018993983569,127
506,134,273,159,"(211L, 119L, 125L, 81L)",462.829870521,6,1,0.020708033019,128
507,135,273,159,"(211L, 117L, 125L, 85L)",459.583161916,6,1,0.0154988426726,129
508,136,275,158,"(213L, 117L, 125L, 83L)",457.431085044,6,1,0.0120459371519,130
509,137,266,161,"(204L, 121L, 124L, 81L)",463.315984556,6,1,0.0214879799889,131
510,138,260,159,"(199L, 120L, 123L, 79L)",465.589618943,6,1,0.0251359187914,132
511,139,259,160,"(198L, 120L, 123L, 80L)",450.501039501,6,1,0.000927006956866,133
512,140,258,161,"(197L, 122L, 122L, 78L)",458.18035167,6,1,0.013248100003,134
513,141,254,160,"(193L, 122L, 122L, 77L)",459.158301158,6,1,0.0148171736882,135
514,142,251,159,"(191L, 120L, 121L, 78L)",457.76642451,6,1,0.01258397346,136
515,143,247,143,"(185L, 110L, 125L, 66L)",469.873763221,6,1,0.0320096255908,137
516,144,245,143,"(183L, 109L, 125L, 68L)",467.866518923,6,1,0.0287890970824,138
517,145,246,145,"(184L, 109L, 125L, 72L)",464.373097287,6,1,0.0231840673503,139
518,146,244,144,"(182L, 108L, 125L, 72L)",467.070887355,6,1,0.0275125438753,140
519,147,245,141,"(182L, 106L, 126L, 71L)",467.61222428,6,1,0.02838109336,141
520,148,245,139,"(182L, 104L, 126L, 70L)",452.878003384,6,1,0.00474073304684,142
521,149,244,138,"(182L, 102L, 125L, 72L)",458.426945294,6,1,0.0136437478062,143
522,150,244,137,"(182L, 102L, 125L, 71L)",457.998301919,6,1,0.0129560097911,144
523,151,244,136,"(182L, 101L, 124L, 70L)",456.034794474,6,1,0.00980565499425,145
524,152,248,135,"(187L, 101L, 122L, 69L)",461.358365351,6,1,0.0183470725946,146
525,153,246,135,"(185L, 101L, 123L, 69L)",462.369584596,6,1,0.0199695260301,147
526,154,246,135,"(185L, 101L, 122L, 68L)",466.472827081,6,1,0.0265529844625,148
527,155,247,134,"(186L, 101L, 123L, 66L)",473.154018273,6,1,0.0372726396253,149
528,156,246,136,"(185L, 103L, 122L, 67L)",480.390953786,6,1,0.0488839602564,150
529,157,246,136,"(185L, 103L, 122L, 67L)",505.349459194,6,1,0.0889287013313,151
530,158,246,136,"(185L, 103L, 122L, 67L)",523.781710914,6,1,0.118502377139,152
531,159,246,136,"(185L, 103L, 122L, 67L)",526.940806293,6,1,0.123570996209,153
532,160,263,141,"(187L, 109L, 152L, 64L)",569.01532897,6,1,0.191077577188,154
533,0,364,165,"(333, 115, 63, 100)",897.828235294,6,2,0.455966130836,-28
534,1,364,165,"(336L, 121L, 56L, 89L)",976.491826785,6,2,0.561173295105,-27
535,2,365,163,"(339L, 122L, 52L, 83L)",1056.79233871,6,2,0.668569728306,-26
536,3,368,159,"(342L, 122L, 52L, 75L)",1141.54172015,6,2,0.781916219692,-25
537,4,369,153,"(343L, 119L, 53L, 68L)",1209.02097902,6,2,0.872165105331,-24
538,5,370,153,"(342L, 119L, 56L, 68L)",1123.62805944,6,2,0.757957925777,-23
539,6,371,153,"(341L, 118L, 60L, 71L)",1150.42620162,6,2,0.79379860496,-22
540,7,371,149,"(342L, 112L, 59L, 75L)",1180.44506648,6,2,0.833946780082,-21
541,8,371,149,"(340L, 110L, 62L, 78L)",1211.55038488,6,2,0.87554801238,-20
542,9,368,151,"(340L, 114L, 56L, 75L)",1263.74521576,6,2,0.945355022737,-19
543,10,369,158,"(340L, 124L, 59L, 68L)",1280.90730337,6,2,0.968308139118,-18
544,11,369,150,"(340L, 120L, 59L, 61L)",1290.5415677,6,2,0.981193307597,-17
545,12,370,159,"(342L, 123L, 57L, 72L)",1304.60336642,6,2,1.0,-16
546,13,372,156,"(343L, 118L, 59L, 77L)",1279.41556933,6,2,0.966313047034,-15
547,14,371,153,"(338L, 111L, 66L, 84L)",1251.3576349,6,2,0.92878748203,-14
548,15,370,158,"(337L, 117L, 67L, 83L)",1268.1028012,6,2,0.951182994714,-13
549,16,368,156,"(333L, 116L, 71L, 81L)",1239.99115044,6,2,0.913585587798,-12
550,17,373,155,"(339L, 116L, 68L, 78L)",1246.48028873,6,2,0.922264365676,-11
551,18,373,157,"(337L, 115L, 72L, 85L)",1196.75602558,6,2,0.855761570389,-10
552,19,372,156,"(334L, 112L, 76L, 88L)",1162.71652255,6,2,0.810236067185,-9
553,20,373,156,"(338L, 111L, 71L, 90L)",1163.73619632,6,2,0.811599810989,-8
554,21,374,153,"(339L, 109L, 71L, 88L)",1179.79313725,6,2,0.833074869408,-7
555,22,371,154,"(335L, 111L, 73L, 86L)",1179.27466667,6,2,0.832381450517,-6
556,23,368,155,"(330L, 111L, 76L, 89L)",1179.83593938,6,2,0.833132114317,-5
557,24,368,157,"(330L, 111L, 76L, 93L)",1176.01928684,6,2,0.828027603024,-4
558,25,373,161,"(337L, 113L, 73L, 97L)",1174.24675039,6,2,0.825656956961,-3
559,26,370,164,"(335L, 117L, 71L, 95L)",1200.62389995,6,2,0.860934587374,-2
560,27,369,166,"(334L, 118L, 70L, 96L)",1215.44810997,6,2,0.880760952638,-1
561,28,371,167,"(335L, 121L, 73L, 92L)",1235.26228744,6,2,0.90726105752,0
562,29,372,163,"(335L, 115L, 75L, 97L)",1205.32995951,6,2,0.867228619617,1
563,30,377,163,"(340L, 114L, 74L, 98L)",1204.36661431,6,2,0.865940211413,2
564,31,378,164,"(342L, 116L, 73L, 97L)",1215.44501758,6,2,0.880756816791,3
565,32,379,165,"(343L, 118L, 72L, 95L)",1221.20691288,6,2,0.888462956991,4
566,33,380,166,"(344L, 123L, 72L, 87L)",1228.54667003,6,2,0.898279379324,5
567,34,379,163,"(343L, 118L, 73L, 91L)",1223.58337506,6,2,0.891641312347,6
568,35,376,160,"(341L, 113L, 70L, 94L)",1195.71907862,6,2,0.854374724873,7
569,36,379,159,"(344L, 111L, 70L, 97L)",1136.1722453,6,2,0.774734914941,8
570,37,381,159,"(347L, 111L, 69L, 96L)",1075.76546003,6,2,0.693944978198,9
571,38,379,162,"(345L, 115L, 68L, 95L)",1013.15020298,6,2,0.610201361746,10
572,39,377,167,"(343L, 120L, 68L, 94L)",919.662640902,6,2,0.485168152431,11
573,40,378,166,"(343L, 120L, 71L, 92L)",821.916225082,6,2,0.354439018013,12
574,41,378,160,"(344L, 115L, 68L, 91L)",760.324993745,6,2,0.272064965799,13
575,42,375,162,"(342L, 116L, 67L, 93L)",719.490596893,6,2,0.217451757629,14
576,43,374,165,"(341L, 119L, 67L, 92L)",680.224333597,6,2,0.164935820657,15
577,44,377,167,"(345L, 123L, 64L, 88L)",648.996002284,6,2,0.123170067021,16
578,45,377,163,"(346L, 116L, 62L, 95L)",622.637692933,6,2,0.0879176341069,17
579,46,376,165,"(346L, 117L, 61L, 96L)",623.194436794,6,2,0.0886622408786,18
580,47,372,169,"(341L, 126L, 62L, 86L)",623.85066054,6,2,0.0895398951797,19
581,48,370,161,"(338L, 117L, 64L, 89L)",626.189356072,6,2,0.0926677402262,20
582,49,367,165,"(337L, 123L, 61L, 84L)",619.622550497,6,2,0.0838850876714,21
583,50,366,159,"(335L, 113L, 62L, 92L)",609.401978417,6,2,0.0702157727395,22
584,51,365,157,"(335L, 110L, 61L, 95L)",593.282377292,6,2,0.0486569106098,23
